,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
150353,93131.0,-1.82790804276822,1.71611011856301,2.21755672396223,1.63188256582214,0.573538474324074,0.557245737171252,-1.80683853207688,-3.17457865024245,0.248504792516333,0.585687573839166,0.0157059000653677,-2.22490620481706,3.08600715175973,0.914256874458265,-0.66520446955288,0.76274301466825,0.692998375740577,-0.104184539865716,-0.327315156980998,-0.657864090564417,3.09119245132562,-0.799479753186295,-1.4672331175089,0.0540480006350257,-0.292726495948991,2.59376255899519,0.0220650478182603,0.0872731041327672,41.17,0
231526,146797.0,-2.46260645135455,0.398813333658516,1.12248031354042,1.10864693044869,-0.830362863858069,0.434567708725991,-0.372144199745737,1.10914790055934,-0.140367691433299,-0.585007889755343,-1.29472527498418,0.250674564958889,0.554646225949946,0.260172941714947,1.08338276950356,0.42233218144135,-0.0861924267507538,0.668607082716904,0.394716257472831,0.395913652551707,0.111731910223416,0.0466188245295644,-0.266558016088846,0.728144230562193,0.48170763502105,-0.473259887060524,0.304478936573353,-0.0841683390289,144.0,0
256429,157688.0,1.87799654523266,-0.473803808836681,-0.66857116800568,0.298629813234874,-0.278078652370265,-0.121642974434615,-0.373670479726424,-0.102155331636264,1.03035871665514,-0.184689214484112,-0.848368220097319,1.0418687554502,1.76631717017878,-0.331297315294243,0.901283988764296,0.337129265866278,-0.89284775594053,0.251560821698716,-0.28689677835906,0.0758677742036345,0.252609760104486,0.769788906716097,0.0535174484528977,0.531526164267654,-0.0583329769790265,-0.274533806722435,0.0240981308406351,-0.0156128519274166,84.25,0
131830,79750.0,-2.38715175958943,0.382363314553763,0.901842359189397,0.216401845326082,-0.0092734390594679,-1.03990147822137,0.161725227997167,-0.832775404426872,0.183029263715303,0.307124883764027,-0.525886950607806,-0.367578805645881,-0.701247025658732,0.219488973327124,1.06782690292581,0.352216829288658,-0.308108360479431,-0.276624307797581,0.154874076853561,-0.87966586877046,0.330765135348754,-0.801810223495676,0.807856286708853,0.33476054779404,-0.0292532103508905,0.054637830599397,-0.3303854077844,-0.0798663806265093,19.99,0
197375,131983.0,1.83466540522035,-0.604657966902747,-0.731139675233148,-0.236046325042575,0.220542443620259,1.26793979874364,-0.718119766567373,0.468284905447673,1.01244666548775,-0.180508673196959,1.03898606871991,1.33114149171052,0.215770905645056,0.21100071373583,0.756560984575446,-0.315115350245377,-0.147064477891706,-1.01138124437395,-0.478341609208936,-0.219434206726173,-0.133500509558314,-0.218273639863159,0.380070808336773,-1.65876701594645,-0.67490067696702,-0.215892186059217,0.0464346076674137,-0.0598228312379123,29.95,0
280916,169837.0,-0.285103476520496,1.05375499750942,-1.0642641306763,-0.79135669677706,1.1923161760958,0.0541000128984225,0.618086484242505,0.367536661274091,-0.559150386070324,-0.385683394235167,-0.167311168132861,1.02377046280913,1.35518880799662,0.634514961452737,-0.282616086392847,0.165036883777138,-1.03716581057722,0.947723110481802,0.727862597014382,0.0833894577015416,0.41869727348804,1.27220290842113,-0.166752212154732,-0.281459096291869,-0.589346450384361,-0.210052622100935,0.378966464581767,0.232850419501187,18.78,0
262277,160394.0,1.79834254597938,-0.979076389466934,-0.745778809479986,-1.3236052216992,-0.92994774780533,-1.12076598517832,-0.200364093228338,-0.279770257535421,1.92394207635215,-1.05628234628662,-0.316203983281411,1.48535448785312,1.23542581078198,-0.149777913227532,1.1206343721167,-0.481705433074132,-0.293684168137475,-0.448566584756885,0.666792109813416,0.138771387467241,-0.12829051445936,-0.390540244756054,0.249121751513245,0.0092864288673161,-0.441085354708638,-0.574878683955621,0.0121873795895149,-0.0135077136440298,137.68,0
102245,68102.0,1.04803613262845,0.0612752163595824,0.884157530996718,1.58676229248104,-0.591225022411814,-0.262551739395833,-0.0726267441298615,-0.0073868860365112,0.397034447815934,-0.201450223313279,-0.0486008953293367,1.08975881250625,0.444559200823484,-0.218241679619305,-0.290949763684016,-0.852545903013637,0.428498728998169,-1.09538149108261,-0.610898177341284,-0.102908877711938,0.008562038469908,0.266908931710065,-0.0423981801363472,0.642461108752055,0.569357934523282,-0.307232577430471,0.0557279312126983,0.032098766419786,38.72,0
28760,35146.0,0.821926353037803,-1.77108778198248,1.17299393739523,-1.52514552083434,-2.02631246526688,0.36627043142454,-1.23101767541061,0.376810428484515,3.46852655236033,-1.83974126741301,0.177215451393398,1.68095737997921,-0.784103969841424,-0.792897514084263,-0.97151579961219,-1.19587652638516,0.320427237852257,0.969619470323714,1.88869592150104,0.228991859038093,0.239175631614772,0.90531717973276,-0.435364041980396,0.0915761496239546,0.684647259305954,-0.510482989882068,0.118357464056843,0.0540556970536585,189.12,0
44444,41946.0,1.19383713768035,-0.149265995717035,0.505977101973009,0.711787939477196,-0.542550266710699,-0.0903628521307437,-0.33381205568528,0.135800329108183,0.557707871553368,-0.0202459277012677,0.44626828639296,0.505427197922429,-1.12724191152363,0.178960990598707,-0.939997809500299,0.0051438047601709,-0.231336164385087,0.163411740716535,0.60675760902361,-0.159295200205536,-0.0883212341111262,-0.104935011923744,-0.112731755661647,0.0444601769387305,0.527352848106889,0.41667321807757,-0.0255697273975427,-0.0027672678120437,10.72,0
3872,3420.0,-0.884356976574054,1.40670633225695,-0.0737480841679774,-0.362844693763467,0.588628393981419,0.33974930933815,0.305983462873523,-0.390717763991883,-0.518583266136738,-0.509645238648692,-1.80302439671272,-0.599913185476375,-0.38198609944232,0.707810839257794,0.880127172494414,0.139456060774481,-0.263222901405873,-0.169646620775983,0.201104719148469,-0.392519867155339,0.816299742979101,-0.248263738978596,-0.103870601532656,-1.32773949242338,-0.204900429677619,0.368958806537013,-0.109724085492727,0.0652420813221157,23.0,0
23140,32612.0,-1.04088524288568,0.431779467029849,1.4399194068439,-0.467533686691317,0.787429946205822,-0.678966680424418,0.955567261001558,0.0563507434645705,-1.06062338798316,-0.657797755385127,1.68124681649822,0.984156498851837,0.0336317356235286,0.533290992981668,-0.32767783797249,0.059954650881787,-0.436987819031918,-0.784177025797412,-0.616455783120398,0.0963574331304955,-0.169401171010775,-0.82603682811034,0.216505517832678,0.184205731334891,-0.198285371250598,-0.170321110783338,-0.0061334810638171,0.0987261381742538,61.34,0
101068,67714.0,-1.63226859848077,-1.86233178012935,1.97700006839733,-2.59034887820558,0.477537516880315,-0.256192942412213,-0.462305006214325,-0.232635090814109,-1.8732048410869,1.61425613861279,0.136780529197659,-1.10451680403188,0.570333982160957,-1.04023267691835,-0.188782907426823,0.409062799070251,-0.770849255337259,1.25193185267898,-0.103069134670424,-0.208074087120052,-0.273382859853739,0.329331930369432,0.659068056598403,-0.870752734131725,0.779392065896602,-0.132297512175932,0.0253799513271061,-0.477564058027273,6.0,0
49962,44282.0,1.09034744347444,0.0520066179267191,1.38166215169476,2.72574756381421,-0.62813912654227,0.888906142670017,-0.727564903573537,0.380643411129396,0.250665518124274,0.558531017255349,0.0160578301400259,0.809466855529946,-0.339329786083188,-0.509146605239586,-2.14329951354258,0.330205462317052,-0.354645155215675,0.31471365251425,-0.152712405805887,-0.176121323166858,0.0497964370838314,0.459497032071234,-0.181099366247795,0.0413302697582272,0.623707231032313,0.216867635511992,0.0430833935554229,0.0132014111331403,1.52,0
92791,64107.0,1.27959408721864,0.605329324336171,-0.0826106220912669,1.09338782935647,0.161118209562557,-1.16160387929372,0.645573118882221,-0.434691921326098,-0.489745837110827,0.0049622947778492,-0.123471292791425,0.957508637521348,1.38960137609915,0.28640493289856,0.528936583848517,-0.282705007915519,-0.391997013558249,-0.541717452627058,-0.262390457714747,-0.0676452847288653,0.0185009004789396,0.181310272028185,-0.161168442466521,0.444628267478222,0.900052177499312,-0.301041844342834,0.0013409599866412,0.0138096033704132,0.75,0
196127,131368.0,-1.79269186142507,-7.6157653001581,-2.00166375503419,-0.339683740426631,-2.87335109098459,2.60432541226027,0.572623157428592,0.358347500584646,3.72013490054161,-2.49539056570423,0.228879569198664,2.02718068858676,-0.208537712949621,-0.436907861739459,-0.183313287808029,-1.53088599896673,0.796419799037986,0.117975830223709,0.190118212284041,3.49779215411144,1.35494837163397,0.429118142917597,-1.59155395061015,-1.47149515962087,-0.867624244982472,-0.742876098090443,-0.155711420880759,0.273852741237085,1882.92,0
242151,151367.0,-0.600506207743116,-0.116233115335186,-0.167061238620811,-0.490175971035345,3.51573384162602,4.10213482852879,0.556079208261365,0.610372565893368,0.514953218323691,-0.203621550450804,-0.764728428247501,0.126665665419251,-0.711012694351499,-0.558569518099306,-1.67866855214994,-1.11390205470215,-0.227757580520176,-0.887030128406436,0.117253587954546,-0.0688018000844879,-0.341882013686032,-0.40136843449415,0.182455367417791,0.662236717965903,-0.243857750919294,-0.93249883130666,-0.191427736027273,-0.270315643428427,19.8,0
99886,67322.0,0.902335572827511,-1.28557198894252,-0.084767034793923,-0.384313204257678,-1.07591060067355,-0.339860867953532,-0.209541049957321,-0.0052359957359466,-0.908853436581691,0.688069834498654,1.14974197416147,0.142536421315398,-1.21703478667418,0.555908517316056,-0.341759151498105,-1.86586686059936,0.494096406241387,0.772820944436352,-0.666555527395389,-0.184830784930313,-0.245087621291718,-0.635802801651303,-0.130718010205925,0.259811316287015,0.184456812870658,1.07320189872382,-0.103472757302169,0.0200546041094404,214.98,0
134443,80810.0,1.16143579667149,0.16243226059959,0.593085274854454,0.502057903196864,-0.330508649884625,-0.31398501266993,-0.112559047848643,0.0647446026197362,-0.238915980550789,0.0578102463270894,1.89406059261178,1.23382897387303,0.218681578009266,0.467538929918321,0.563472925365553,0.145080751882463,-0.323738597889834,-0.568024053905977,-0.264725583809636,-0.119371628265171,-0.164680187384993,-0.475950899485494,0.178955893742845,0.220067255420424,0.0890685187235947,0.0941201543149202,-0.0156851117142502,0.007453863829503,0.99,0
100160,67436.0,1.19468396201151,0.655260801392603,-0.330952820364082,1.23745644953155,0.119770841092904,-0.924326610214511,0.190820955710279,-0.0829238729837075,-0.309680023322471,-0.50480027495863,1.77491440237886,0.428983998352944,-0.413027576042855,-1.08619695910558,0.418684073252058,0.806137435367371,0.658130373085623,1.12176235739883,-0.33316430373103,-0.104109816877798,-0.0192957536347396,-0.0320732106775439,-0.133112968478772,0.188595828658171,0.652250646273921,-0.343788491990915,0.0296659761943292,0.0467188180154352,1.0,0
192175,129573.0,2.1789353941513,-1.79165230744066,-0.265042603401259,-1.73648026737929,-1.62533157617013,0.437380289219159,-1.93911922704914,0.265913055910505,-0.794349355508686,1.66867875993334,0.137415930939631,-0.542136785299423,0.0228187658982471,-0.570022541567521,-0.263828925354341,0.366331546450021,-0.148188411409072,1.06629440351877,0.0711267496949118,-0.346722691060398,-0.105814249643504,0.0607627446930495,0.304873254085241,0.229449873433317,-0.546685669058745,-0.282322186069662,0.0446680898846819,-0.0334493994413429,43.06,0
102954,68439.0,-0.393234400117389,0.426828982046539,2.66253275161812,1.17106081436185,-0.335337422896825,0.440075871290604,-0.0457692344485755,0.0837449302412148,0.0404060580412899,-0.0326541791983216,-0.245105900584126,-0.0933614666784294,0.416875083533682,-0.403071639887734,2.10663253716799,-0.0696045715493584,-0.251468770308109,0.40755604125911,-0.0807753484180114,0.223478308714749,0.372409016466892,1.2844867777926,-0.091160193331514,0.104098635411474,-0.529503188205231,-0.167877389847054,0.0625448699969171,-0.0508352294580438,34.9,0
17895,29015.0,0.0563521407595039,-2.18973578523302,0.533398418484355,0.630513361817937,-1.31674503407979,1.08863708364454,-0.241367820221441,0.379762677532566,0.88757674478128,-0.538722386643611,1.25393800984365,1.14948602788804,-0.60041659150611,-0.0742983728795994,-0.415005902777414,-0.381290002575524,0.483591811382481,-0.872969454812555,-0.20332472512781,0.903050086126426,0.188040050485826,-0.392189362599601,-0.32952966428715,-0.204672514440612,-0.249932466936243,0.898232277874645,-0.105202724422311,0.0887787187387033,535.42,0
132421,79980.0,-1.97528497382865,0.885328166102886,0.549588446182186,1.82186114793189,1.56168285627139,4.29571833747873,-1.83319018296836,2.17087337261613,-1.12057808063029,0.682631094028546,-0.633757542139272,-0.316362411151387,0.485584969018552,0.471324827171082,2.06653183884599,1.1253169530351,-0.439790867257513,1.319972820709,0.740146795263526,0.349684529120841,0.239048764905902,0.440672502470925,-0.434444627784979,1.04433060374709,0.214691915284712,0.433013202522242,0.360895343443332,-0.0932152570741397,13.92,0
266127,162198.0,-0.894059818090677,-0.536697518149401,-0.602948780512546,-3.02959737835454,3.01915404093261,3.14647433153947,-0.687606901277482,0.833498902327495,-0.533661773512233,-0.288608368041095,0.26059388374233,-1.19465636925224,-0.209598760467014,-2.29627630296853,0.0993970463635704,1.68072273661261,0.89579832952636,-0.528359828636529,-0.560567800414391,0.200934152552397,0.190862967090927,0.743587105194034,-0.370330140963356,0.612776798631283,-0.108213135916177,-0.202782250060848,0.21531035456901,-0.0175968866989145,24.9,0
188109,127819.0,2.04654175051694,-0.0077672818838239,-1.05048414897438,0.41605279435331,-0.0722669721265115,-1.19371977891997,0.259726105062824,-0.391270969823987,0.3972340746643,0.0417853013066578,-0.572283512714669,0.943201150224047,1.00653635168629,0.0902215573246581,-0.0630305052127012,-0.150933449506828,-0.33844923868188,-0.986510931674783,0.13378441908963,-0.147617853696798,-0.272878148161549,-0.624577989533666,0.322780720484787,0.0725379559451738,-0.270689701426576,0.191349981906758,-0.0661078632971043,-0.0563952742465102,9.99,0
224121,143660.0,1.90455989944355,0.52445689306861,-0.739064972103572,3.63025163352175,0.606975647017397,0.276844320254999,0.134557680204745,-0.0474876203663096,-1.21791300409074,1.61555525050233,0.189768871545184,0.784268670471503,0.921781066759972,0.156193966571744,-1.6231426673647,0.97297453657782,-1.19535545420161,0.304006911224462,-1.21309836208804,-0.203111056417153,0.326316806067624,1.05953934594115,-0.0808152376076492,-0.366838868519472,0.268984116788669,0.245049891611231,-0.032501439192667,-0.0635616707362723,10.62,0
174045,121739.0,-0.186176792565601,1.13101093380903,-0.438980074340912,-0.680088606820688,0.961539962711026,-0.509776161567853,0.901130618109353,0.0244188629662762,-0.222744327756598,-0.386707398153205,1.30188162295144,0.986891956363844,0.550927825160904,-1.00701649820395,-0.953303711381758,0.386205540635615,0.168681404160919,0.0570830324553935,-0.0911567584245903,0.197097077449357,-0.29790515573876,-0.6471253529233,0.126298164951748,0.615278035365861,-0.403727856281082,0.0951111887476174,0.33146679206934,0.145181389359719,12.57,0
274752,166187.0,-1.83104333796104,0.546272718456238,2.58285382514906,-0.672465737463241,-0.937267680700999,1.05287828463679,-0.696123038311365,0.705275636135448,2.48373775344954,0.0049016269233269,-2.15075977819806,-0.47161577653641,-1.50017683394545,-1.54596436733194,-1.50061682606486,-0.168965114025984,0.0361383285176743,0.214098660247695,0.172112242248315,0.403215407349827,-0.172286761981207,0.406597067739108,-0.42681897058283,0.711278801586476,0.589694707587715,0.814863691136306,0.16489388280814,-0.176951289541074,9.1,0
205928,135977.0,1.76053182528744,0.0759526272330987,-0.14415813221637,3.37609163290949,0.582115122072203,2.17323186868912,-0.86330503244151,0.726109744554293,-0.542468772549344,1.50644045545791,0.374311564545909,-0.0977710694516901,-0.877532521222358,0.350355952351111,0.149929509962131,0.956726362326996,-0.687970760579071,-0.397248427062588,-2.42109208364201,-0.40951417075582,0.271890238211438,0.853768698837738,0.217453465132763,-1.69306856543881,-0.473914290669057,0.113110978359731,0.0480252030572024,-0.060579401625917,1.0,0
117603,74734.0,1.08199108762444,0.133932106454767,0.2112718609143,1.18102525688872,-0.304903969232205,-0.922128179678371,0.365806687848233,-0.284632927796976,-0.106126055236911,-0.0396491793139435,-0.307238314594752,0.468294855300741,0.536091411326903,0.303991418957908,0.873204378943649,0.0368457155967338,-0.455131119160817,-0.197110019236485,-0.399397734535295,0.0615680663613703,0.0843253713042905,0.124069186147185,-0.180238551824733,0.411042495968514,0.674971518159283,-0.338850697137922,0.001203132742897,0.0361340200633275,88.77,0
150585,93711.0,1.75493296019798,-0.646846434261505,0.0976266878626202,1.30744275613256,-0.523456050819346,0.98925714630584,-1.15701330781677,0.292613393247518,2.53257157427292,-0.108662638927069,0.630452388995615,-1.92596944732706,1.77608862362824,1.22993240496329,-0.452635160648205,1.18826196657637,-0.71313312281683,1.69707818568799,-0.463837448733446,-0.0637950775277954,0.143592912824775,0.623742732517603,-0.012428591892077,-1.2374008611783,-0.270830195985606,-0.581832545006086,0.0490531494992957,-0.028395556697011,100.0,0
133448,80392.0,-0.938739595639911,1.04948870794116,1.13261185641278,0.384127463855788,-0.147855297613687,-0.390227926751284,0.719005600043545,0.430056507239794,-0.401134076000099,-1.05957750916059,-0.676330521049576,0.560218722761005,-0.183562571692386,0.252256478332398,-0.957653898458999,-0.484964391500385,0.213522535692589,-0.953770015130187,-1.21805206068742,-0.269725377037082,0.111818610037212,0.284869599986796,0.050872624539761,0.388797902281749,-0.106958931946629,-0.580287285457539,0.0175766410271643,0.0924301328604341,55.89,0
91617,63555.0,-1.18926172825955,1.10867818400172,0.805300786123824,-0.261828302675655,0.0290342634291461,-1.33218309446027,0.31060292903437,0.324104698981639,-0.333639583353964,-0.767817595242069,-0.545626667088381,-0.0888976796796663,-0.284964749741421,-0.0606626546248319,0.460396285303259,0.746294728793717,-0.0731202239231174,-0.119220117320392,-0.746300064903759,-0.147822334700822,-0.162884456473157,-0.632671888445794,-0.022423827303346,0.330085526676383,-0.564134414391348,-0.119307909976861,0.140774312315553,0.0733536408704902,0.89,0
278277,168131.0,1.74107641688661,-0.717744522050204,-0.803322555366588,-0.0149533912584385,0.357488466639001,1.76989074428327,-0.844711579130705,0.581473325561686,0.966035073640626,-0.111778559549842,1.22088977080359,1.2725558262586,0.347337644448249,0.201345566685721,1.16674198630556,-0.315043024371902,-0.219465821889699,-0.507355050050338,-1.09084231394708,-0.132990635701711,0.358172386162894,1.13135217325242,0.151661977437913,-0.707163875189988,-0.342356626591916,-0.180680163868889,0.0686714894269596,-0.0443663256443089,65.17,0
168112,119073.0,0.0660389586747797,0.201426350324117,1.29329573322975,0.183722288418617,-0.259676170372552,-0.0351459696016928,-0.154700676744807,0.140932106742987,0.659259783685613,-0.51073268773229,-0.631564135280731,0.548920955871105,0.778234563622363,-0.349175383041489,0.940980624418354,-0.211923347624948,-0.281188420368719,0.327636679479401,0.402340754834219,0.0872808417592127,0.313208863263351,1.03618005578998,0.3540640532888,1.10061817139372,-1.69259085308504,-0.518402963257883,0.364646163794347,0.326662184274949,30.24,0
121464,76201.0,-1.50227403265309,0.639918299384594,0.771960140162776,1.26974200133528,0.219572064155433,0.244764694525245,-0.0640218230095163,0.792077510250239,-0.256499009327122,0.211841782968838,0.425490439655908,0.167046670929887,-1.49737157087755,0.711671062747434,-0.287627344829587,-0.732435525925426,0.48661231643471,0.134415374001914,1.15174107170489,0.0265997520177179,-0.0418383068999525,0.205221006111523,0.28592646039935,-0.3447919998236,0.0560716321579091,-0.191032119056033,0.466199369678892,0.131761343502786,21.91,0
16051,27483.0,1.45385779531168,-1.06580122390956,0.395160672469025,-1.35604820569566,-1.42236584844733,-0.57015997611803,-1.00455380891749,-0.0883126173390315,-1.7769972343992,1.40584517951991,-0.337539857471103,-1.05037799499218,-0.0067205469548693,-0.179451063632684,0.8732141022329,-0.670330094913,0.816144844482713,-0.429703011442433,-0.603973131032189,-0.368740759478593,-0.185315745130026,-0.153893601796305,0.0600079758847745,0.0382300957452452,0.293631173941279,-0.176099683257128,0.0411594981534749,0.0184936964513697,25.0,0
87416,61676.0,1.16734860281128,1.29281803016041,-1.3840488744456,1.71927429936223,0.79480798864394,-1.65782303384668,0.733725771563394,-0.302162511755066,-0.539933608500657,-1.60543133876826,1.57836466600097,-0.0340551639461662,0.0980840244516563,-3.38770920624058,1.24561633122364,0.571524288753075,3.15941570168558,0.667670208921711,-1.39920072389121,-0.0631880218470297,-0.143802337834908,-0.264191544189801,-0.117308073979817,0.291092579961908,0.725530941102255,-0.298689058851868,0.0594300207855999,0.0997009671027047,1.0,0
168509,119260.0,-0.747044849860328,0.304032072835351,-0.831994802492578,-0.750679506276401,2.68931356512506,-1.06444104202854,1.25187068333644,-0.210570719408851,-1.17270561307886,-0.325943472821131,-0.0110894692384207,-0.0893362819510211,-0.823567443388377,1.04693181244213,-1.21807662743641,-0.420693733273025,-0.644602726208922,0.301321357232799,0.443309797036884,0.0548033131855435,0.404289461862394,0.943425998776101,-0.516530567655937,0.177114214695707,0.74091272584587,0.682814769094158,-0.0289288089028233,0.108097376535134,0.0,0
27464,34558.0,1.18047619594592,-0.291121201179278,0.98208143466121,0.760824330864267,-0.914451401243211,-0.0060062114146549,-0.660281144096712,0.144628359849769,1.07733582634327,-0.226873406629898,-1.33896732652911,-0.129522916382166,-0.598259578233526,-0.287460438670992,0.322876998486915,0.356909874863287,-0.326816567357002,0.0343954802129622,0.160730238190508,-0.0901222064652122,-0.123612025122052,-0.240303031218477,-0.0433733352027845,-0.123617724468042,0.293867898869165,0.350083469133525,0.0075951152440811,0.0237486196332685,28.75,0
168396,119208.0,1.92843925743515,0.0301022379739375,-1.49245032379432,1.97649070886749,0.0040442214532497,-0.0592381547196534,-0.708219670857208,0.283659188329012,1.87700145115671,-1.13551363360983,-1.40022447671007,-1.40321385494519,-2.80439312843945,-3.0881637420886,-0.757778356440311,0.609709897568232,2.28668880686608,1.70075837023223,-0.506905752700309,-0.337898593130029,0.0332120150281768,0.481050802054929,-0.0542661499487913,0.305771481564318,0.25808362478097,-0.302541539276562,0.0891546637628935,0.0238457490145792,3.4,0
